area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
,,"Se vende hermoso apartaestudio el cual consta de una habitación con closet, un baño, cocina integral, sala-comedor, y zona de ropas, ubicado en el segundo nivel de edificio el cual no cancela administración, cerca del ICBF, clínica Medilaser y universidad de Boyacá. buenas vías de acceso,",Venta,1 baño,1 habitación,"$ 115.000.000
                        ",Apartamento,,Apartamento en venta en Palos Verdes,"Palos Verdes, Tunja, Tunja, Boyacá "
,,"Casa en venta en el sur de Tunja en excelente ubicación frente a la universidad Juan de Castellanos, consta de un apartamento con sala, comedor, cocina integral, 2 habitaciones con baño privado y un lote de terreno de 150 m2.",Venta,1 baño,2 habitaciones,"$ 220.000.000
                        ",Casa,,Casa en venta en Tunja,"Tunja, Boyacá "
,Parqueadero,"Gran oportunidad de inversión. Esta casa, disponible tanto para venta como para arriendo, ofrece un uso de suelo institucional ideal para diversos propósitos. Cuenta con 3 baños, incluyendo uno adaptado para personas con discapacidad, y un garaje para mayor comodidad.Los amplios salones y terrazas brindan espacios versátiles y funcionales, permitiendo desarrollar proyectos educativos, culturales o empresariales de manera óptima. Además, su excelente ubicación cerca del Parque Santander garantiza fácil acceso y visibilidad para atraer a clientes o asistentes.La iluminación natural presente en toda la casa crea un ambiente acogedor y energizante, lo cual contribuirá al éxito de cualquier actividad desarrollada en este espacio. Ya sea para establecer una institución educativa, cultural o una oficina con un entorno ameno, esta propiedad cumple con las características ideales.¡No pierdas esta oportunidad de realizar una inversión inteligente y estratégica!",Venta,358 m²,4 baños,"$ 700.000.000
                        ",Casa,,Casa en venta en Santa Lucia,"Santa Lucia, Tunja, Tunja, Boyacá "
,,"Se vente casa-local en sector de gran valorización comercial al norte de la ciudad, cuenta con: 2 apartamentos de 3 habitaciones, 2 baños, sala comedor, cocina, patio de ropas, terraza y local comercial: 1 baño, área mezanine, cerca al fondo nacional del ahorro, varias vías de acceso",Venta,2 baños,3 habitaciones,"$ 1.600.000.000
                        ",Casa,,Casa en venta en Santa Rita,"Santa Rita, Tunja, Boyacá "
,,"Se Vende Hermoso apartaestudio ubicado en el barrio la María, consta de 1 habitación con closet, 1 baño, cocina integral, sala-comedor y zona de ropas. cerca a la universidad Uptc y centros comerciales, vías de acceso y gran sector de valorización.",Venta,1 baño,1 habitación,"$ 110.000.000
                        ",Apartamento,,Apartamento en venta en La Maria,"La Maria, Tunja, Tunja, Boyacá "
,,"Se vende apartamento en obra gris en la zona sur de la ciudad de Tunja, consta 3 habitaciones, 2 baños, cocina, estudio y zona de ropas. espectacular para realizar terminados. cerca a la universidad Unad y  vías principales cerca.",Venta,2 baños,3 habitaciones,"$ 140.000.000
                        ",Apartamento,,Apartamento en venta en Patriotras,"Patriotras, Tunja, Tunja, Boyacá "
,Parqueadero,"Se vende casa de 183 M2. Consta de: 1 Nivel: garaje/local, 1 baño, área de ropas. 2 Nivel: Cocina, sala comedor, 2 habitaciones, 1 baño. 3 Nivel: Terraza, 2 habitaciones, 2 baños, estudio. Excelente ubicación al norte de la ciudad. Cerca de centros comerciales como Unicentro, boulevard, viva Tunja, cerca del campus de la santo tomas,  varias vías de acceso y transporte publico.",Venta,4 baños,4 habitaciones,"$ 600.000.000
                        ",Casa,,Casa en venta en Las Quintas,"Las Quintas, Tunja, Boyacá "
,,"Espectacular lote para construcción residencial o para proyecto comercial,  tiene 2 locales comerciales, cada uno cuenta con baño propio, uno de ellos tiene bodega. En el 2. piso consta de un apartamento, con 2 habitaciones, cada uno con closet propio, 1 baño, sala comedor, cocina y zona de ropas.",Venta,2 baños,2 habitaciones,"$ 600.000.000
                        ",Casa,,Casa en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,Parqueadero,"Se vende hermoso apartamento en zona norte de Tunja, el cual consta de 2 habitaciones con closet, balcón, 2 baños, sala-comedor, cocina integral, zona de ropas y parqueadero. Cerca de centros comerciales universidades.",Venta,2 baños,2 habitaciones,"$ 260.000.000
                        ",Apartamento,,Apartamento en venta en Los Muiscas,"Los Muiscas, Tunja, Boyacá "
,Cuarto de oficina,"Local comercial en arriendo, en Tunja,  altura libre  de 10 m2

Cerca del aeropuerto Rojas Pinilla, Estadio La independencia y la Villa Olímpica de Tunja,",Venta,1.103 m²,1 baño,"$ 4.150.000.000
                        ",Local comercial,2021,Local comercial en venta en Remansos de Santa Ines,"Remansos de Santa Ines, Tunja, Tunja, Boyacá "
,Parqueadero,"Se vende amplia casa en el centroide tres plantas que consta de: 1 piso sala comedor, cocina integral amplia, garaje, baño auxiliar, patio ropas y cuarto de servicio.2 planta; 3 habitaciones con closet, 2 baños, sala de tv y estudio.3 planta; apartamento con sala-comedor, cocina semi-integral, 3 habitaciones con closet, 1 baño y zona de lavado.",Venta,4 baños,6 habitaciones,"$ 360.000.000
                        ",Casa,,Casa en venta en Tunja,"Tunja, Boyacá "
,Parqueadero,"Magnífica casa de 3 pisos en zona exclusiva de la ciudad. Consta de: 4 habitaciones, 4 baños, cocina integral, patio de ropas, terraza, 2 balcones y zona BBQ.",Venta,4 baños,4 habitaciones,"$ 630.000.000
                        ",Casa,,Casa en venta en Santa Inés,"Santa Inés, Tunja, Boyacá "
,Parqueadero,"VENDO CASA ESQUINERA A LA SALIDA PARA ARCABUCOLa casa consta de Cocina Integral, Sala con Chimenea, Comedor, zona de ropas, Tres habitaciones, Dos estudios, Cuatro Baños, Amplias zonas de parqueo.",Venta,4 baños,3 habitaciones,"$ 420.000.000
                        ",Casa,,Casa en venta en Altos de la Maria,"Altos de la Maria, Tunja, Tunja, Boyacá "
,"Parqueadero,Gas natural","Hermosa casa bifamiliar en venta en el barrio Las Quintas, consta de 3 pisos distribuidos así:Primer piso: Garaje cubierto, cocina integral, 2 habitaciones, sala-comedor, estudio, bodega, 2 baños.Segundo piso: Estudio, habitación principal con baño privado.Tercer piso: Área de ropas y una terraza con excelente iluminación y vista panorámica de la ciudad.",Venta,3 baños,3 habitaciones,"$ 440.000.000
                        ",Casa,,Casa en venta en Santa Inés,"Santa Inés, Tunja, Boyacá "
,"Parqueadero,Gas natural","Apartamento en conjunto cerrado, con portería, vigilancia y ascensor, que consta de: sala comedor, cocina semi integral, zona de ropas con calentador, dos habitaciones y baño. Cómodo parqueadero, cerca al centro. Con todos los servicios.",Venta,1 baño,2 habitaciones,"$ 130.000.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,,Hermosa Finca en la Vereda tras del Alto con una extensión de 19000 metros cuadrados.,Venta,,19.000 m²,"$ 230.000.000
                        ",Finca,,Finca en venta en Tunja,"Tunja, Boyacá "
,,"Casa en obra negra de dos planchas, cerca al hospital San Rafael.  Gran oportunidad de negocio e inversión.",Venta,,80 m²,"$ 130.000.000
                        ",Casa,,Casa en venta en Tunja,"Tunja, Boyacá "
,,"Se vende o permuta lote medianero en el norte dela ciudad, cerca a medilaser y a la universidad de Boyacá. con área de 6.5 x12.5 con licencia de construcción que vence 6 de octubre de 2023 para 2 pisos y altillo. Cuenta con todos los servicios.",,,,"$ 135.000.000
                        ",,,Lote en venta en La Duena,"La Duena, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria te presenta una gran oportunidad: ¡venta de local comercial en el Centro Comercial Paseo de la Salamandra, ubicado en el encantador centro histórico de la ciudad! Este local comercial de 22.96 m2 ofrece una excelente ubicación con una vista destacada al ingresar al centro comercial. Además, el precio es negociable, lo que te brinda flexibilidad para concretar la mejor oferta. No pierdas la ocasión de invertir en este espacio estratégico para tu negocio. Contáctanos para obtener más información y asegurar este valioso local comercial.",Venta,,22 m²,"$ 178.000.000
                        ",Local comercial,,Local comercial en venta en La Duena,"La Duena, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria tiene a la venta un local en el sector norte, en las proximidades del barrio Mesopotamia. El local tiene una superficie de 22 m² y una ubicación excelente. Además, cuenta con baño privado, depósito y una vista exterior atractiva.",Venta,,22 m²,"$ 100.000.000
                        ",Local comercial,,Local comercial en venta en Mesopotamia,"Mesopotamia, Tunja, Tunja, Boyacá "
,,"Tenemos una excelente oportunidad para ti: Atos Inmobiliaria pone a la venta un amplio lote de 83 m2 en el Barrio Santa Rita. Este lote cuenta con 7 m2 de frente por 12 m de fondo, está ubicado en una zona tranquila de la ciudad. ¡Aprovecha esta oportunidad para invertir en una de las zonas más prestigiosas de la ciudad! Contáctanos para más información.",,,,"$ 95.000.000
                        ",,,Lote en venta en Santa Rita,"Santa Rita, Tunja, Tunja, Boyacá "
,,"Se vende local comercial en el centro histórico de la ciudad de Tunja, consta de 21.85 m2, con dos puertas, baño privado, en centro comercial.",Venta,22 m²,1 baño,"$ 165.000.000
                        ",Local comercial,,Local comercial en venta en Centro,"Centro, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria presenta una oportunidad única: ¡venta de isla comercial en el Centro Comercial Fontana Real, ubicado en el corazón del centro histórico de la ciudad! Esta isla comercial de 6.4 m2 te brinda una excelente ubicación con una vista privilegiada al ingresar al centro comercial. No pierdas la oportunidad de establecer tu negocio en este lugar estratégico. Contáctanos para más detalles y asegura tu espacio en este concurrido destino comercial.",Venta,,6 m²,"$ 79.000.000
                        ",Local comercial,,Local comercial en venta en Centro,"Centro, Tunja, Tunja, Boyacá "
,Gas natural,"VENDO HERMOSO APARTAESTUDIO DUPLEX DE 38.57 m2 EN EL NORTE DE LA CIUDADEl apartaestudio consta de Cocina Integral, Sala Comedor, Balcón, Habitación con Closet y Zona de Ropas.Ubicado cerca a la Universidad de Boyacá, y clínica medilaser.",Venta,1 baño,1 habitación,"$ 100.000.000
                        ",Apartamento,,Apartamento en venta en Suamox,"Suamox, Tunja, Tunja, Boyacá "
,,"Se vende isla comercial en el Centro Comercial Casa Vieja, ubicada al norte de la ciudad. Esta isla tiene una ubicación estratégica debido a su cercanía con colegios, la Clínica Medilaser y la Universidad de Boyacá, lo que la convierte en un lugar ideal para establecer un negocio.La isla cuenta con un área de 6 m2 y se encuentra en una esquina, lo que le brinda mayor visibilidad y acceso a potenciales clientes. Además, cuenta con todos los servicios públicos necesarios, incluyendo agua y luz trifásica, lo que garantiza un funcionamiento sin problemas para cualquier tipo de negocio.La isla tiene permiso de uso para servicios 2, lo que significa que es adecuada para negocios como café, obleas, miscelánea, papelería, entre otros. También cuenta con permiso de uso para comercio 2, lo que amplía las posibilidades de emprendimiento en este espacio.",Venta,,6 m²,"$ 75.000.000
                        ",Local comercial,,Local comercial en venta en Tunja,"Tunja, Tunja, Boyacá "
,Gas natural,"Vendo Casa para estrenar, Con entrada de Sol de la mañana y la tarde.  Consta de dos niveles:  Primer Nivel: Garaje con puerta eléctrica, Sala con Chimena, Comedor, Cocina Integral con doble mesón, 1 Baño Social y Patio de Ropas.  Segundo Nivel: Habitación Principal, con Vestier y Baño Privado, 2 Habitaciones auxiliares y 1 Baño Auxiliar.  Esta Casa cuenta con excelentes acabados.  Se encuentra ubicada en Conjunto Cerrado.El conjunto contara con sistema de eficiencia energética con paneles solares, puerta de vigilancia eléctrica, videoporteros, Parque Infantil, Salón Social, Sauna, Jacuzzi, gimnasio y un espacio de luz inteligente en cada hogar. Aprovecha nuestros precios de lanzamiento.",Venta,,131 m²,"$ 470.000.000
                        ",Casa,,Casa en venta en Altagracia,"Altagracia, Tunja, Boyacá "
,,"Espectacular apartamento ubicado en exclusivo barrio de la ciudad. Cuenta con 3 habitaciones,3 baños, 1 estudio, sala comedor, 2 balcones, cocina integral, zona de ropas, deposito, 2 jacuzzis, sauna, 2 BBQ, terraza semi descubierta, salón social , ascensor vehicular y parque infantil perfecto para tus pequeños.",Venta,3 baños,3 habitaciones,"$ 450.000.000
                        ",Apartamento,,Apartamento en venta en Santa Inés,"Santa Inés, Tunja, Boyacá "
